"desc","date","ipd","pop"
"All",2005-01-01,767,46989758.74
"All",2005-04-01,1288,46989758.74
"All",2005-06-01,1596,46989758.74
"All",2005-10-01,1235,46989758.74
"All",2006-01-01,911,47566710.64
"All",2006-04-01,1215,47566710.64
"All",2006-06-01,1476,47566710.64
"All",2006-10-01,1131,47566710.64
"All",2007-01-01,875,48297266.65
"All",2007-04-01,1200,48297266.65
"All",2007-06-01,1586,48297266.65
"All",2007-10-01,1082,48297266.65
"All",2008-01-01,806,49070102.15
"All",2008-04-01,1154,49070102.15
"All",2008-06-01,1557,49070102.15
"All",2008-10-01,1318,49070102.15
"All",2009-01-01,934,49860265.55
"All",2009-04-01,1296,49860265.55
"All",2009-06-01,1488,49860265.55
"All",2009-10-01,1044,49860265.55
"All",2010-01-01,760,50648751.4
"All",2010-04-01,1159,50648751.4
"All",2010-06-01,1287,50648751.4
"All",2010-10-01,991,50648751.4
"All",2011-01-01,717,51462558.01
"All",2011-04-01,950,51462558.01
"All",2011-06-01,1204,51462558.01
"All",2011-10-01,933,51462558.01
"All",2012-01-01,627,52248123.46
"All",2012-04-01,865,52248123.46
"All",2012-06-01,1030,52248123.46
"All",2012-10-01,701,52248123.46
"All",2013-01-01,483,53051645.99
"All",2013-04-01,766,53051645.99
"All",2013-06-01,894,53051645.99
"All",2013-10-01,723,53051645.99
"All",2014-01-01,521,53864694.92
"All",2014-04-01,721,53864694.92
"All",2014-06-01,854,53864694.92
"All",2014-10-01,636,53864694.92
"All",2015-01-01,485,54674393.04
"All",2015-04-01,728,54674393.04
"All",2015-06-01,830,54674393.04
"All",2015-10-01,595,54674393.04
"All",2016-01-01,430,55475611.16
"All",2016-04-01,637,55475611.16
"All",2016-06-01,745,55475611.16
"All",2016-10-01,621,55475611.16
"All",2017-01-01,441,56205557.73
"All",2017-04-01,702,56205557.73
"All",2017-06-01,725,56205557.73
"All",2017-10-01,572,56205557.73
"All",2018-01-01,434,56934663.9
"All",2018-04-01,604,56934663.9
"All",2018-06-01,720,56934663.9
"All",2018-10-01,555,56934663.9
"All",2019-01-01,400,57686890.92
"All",2019-04-01,642,57686890.92
"All",2019-06-01,777,57686890.92
"All",2019-10-01,533,57686890.92
"PCV7",2005-01-01,324.600682593857,46989758.74
"PCV13add",2005-01-01,264.392491467577,46989758.74
"nonPCV",2005-01-01,178.006825938567,46989758.74
"PCV7",2005-04-01,545.226993865031,46989758.74
"PCV13add",2005-04-01,414.846625766871,46989758.74
"nonPCV",2005-04-01,327.926380368098,46989758.74
"PCV7",2005-06-01,624.164665523156,46989758.74
"PCV13add",2005-06-01,563.938250428816,46989758.74
"nonPCV",2005-06-01,407.897084048027,46989758.74
"PCV7",2005-10-01,458.253536452666,46989758.74
"PCV13add",2005-10-01,464.972796517954,46989758.74
"nonPCV",2005-10-01,311.77366702938,46989758.74
"PCV7",2006-01-01,356.599388379205,47566710.64
"PCV13add",2006-01-01,334.311926605505,47566710.64
"nonPCV",2006-01-01,220.088685015291,47566710.64
"PCV7",2006-04-01,501.642619311876,47566710.64
"PCV13add",2006-04-01,409.944506104329,47566710.64
"nonPCV",2006-04-01,303.412874583796,47566710.64
"PCV7",2006-06-01,604.24165915239,47566710.64
"PCV13add",2006-06-01,488.450856627592,47566710.64
"nonPCV",2006-06-01,383.307484220018,47566710.64
"PCV7",2006-10-01,472.746031746032,47566710.64
"PCV13add",2006-10-01,362.039682539683,47566710.64
"nonPCV",2006-10-01,296.214285714286,47566710.64
"PCV7",2007-01-01,395.488410596026,48297266.65
"PCV13add",2007-01-01,283.940397350993,48297266.65
"nonPCV",2007-01-01,195.57119205298,48297266.65
"PCV7",2007-04-01,554.691075514874,48297266.65
"PCV13add",2007-04-01,367.963386727689,48297266.65
"nonPCV",2007-04-01,277.345537757437,48297266.65
"PCV7",2007-06-01,635.539982030548,48297266.65
"PCV13add",2007-06-01,525.816711590297,48297266.65
"nonPCV",2007-06-01,424.643306379155,48297266.65
"PCV7",2007-10-01,480.888888888889,48297266.65
"PCV13add",2007-10-01,351.869918699187,48297266.65
"nonPCV",2007-10-01,249.241192411924,48297266.65
"PCV7",2008-01-01,346.47723132969,49070102.15
"PCV13add",2008-01-01,236.367941712204,49070102.15
"nonPCV",2008-01-01,223.154826958106,49070102.15
"PCV7",2008-04-01,523.342675159236,49070102.15
"PCV13add",2008-04-01,352.815286624204,49070102.15
"nonPCV",2008-04-01,277.842038216561,49070102.15
"PCV7",2008-06-01,664.434065934066,49070102.15
"PCV13add",2008-06-01,528.980769230769,49070102.15
"nonPCV",2008-06-01,363.585164835165,49070102.15
"PCV7",2008-10-01,562.346666666667,49070102.15
"PCV13add",2008-10-01,470.086666666667,49070102.15
"nonPCV",2008-10-01,285.566666666667,49070102.15
"PCV7",2009-01-01,400.915094339623,49860265.55
"PCV13add",2009-01-01,306.927672955975,49860265.55
"nonPCV",2009-01-01,226.157232704403,49860265.55
"PCV7",2009-04-01,502.56,49860265.55
"PCV13add",2009-04-01,472.32,49860265.55
"nonPCV",2009-04-01,321.12,49860265.55
"PCV7",2009-06-01,565.80055917987,49860265.55
"PCV13add",2009-06-01,585.215284249767,49860265.55
"nonPCV",2009-06-01,336.984156570363,49860265.55
"PCV7",2009-10-01,380.123076923077,49860265.55
"PCV13add",2009-10-01,408.230769230769,49860265.55
"nonPCV",2009-10-01,255.646153846154,49860265.55
"PCV7",2010-01-01,285.736434108527,50648751.4
"PCV13add",2010-01-01,275.426356589147,50648751.4
"nonPCV",2010-01-01,198.837209302326,50648751.4
"PCV7",2010-04-01,425.604828462516,50648751.4
"PCV13add",2010-04-01,412.350698856417,50648751.4
"nonPCV",2010-04-01,321.044472681067,50648751.4
"PCV7",2010-06-01,445.720489977728,50648751.4
"PCV13add",2010-06-01,500.181514476615,50648751.4
"nonPCV",2010-06-01,341.097995545657,50648751.4
"PCV7",2010-10-01,294.940476190476,50648751.4
"PCV13add",2010-10-01,404.068452380952,50648751.4
"nonPCV",2010-10-01,291.991071428571,50648751.4
"PCV7",2011-01-01,223.26835443038,51462558.01
"PCV13add",2011-01-01,261.387341772152,51462558.01
"nonPCV",2011-01-01,232.344303797468,51462558.01
"PCV7",2011-04-01,264.249146757679,51462558.01
"PCV13add",2011-04-01,374.488054607509,51462558.01
"nonPCV",2011-04-01,311.262798634812,51462558.01
"PCV7",2011-06-01,289.423076923077,51462558.01
"PCV13add",2011-06-01,526.75,51462558.01
"nonPCV",2011-06-01,387.826923076923,51462558.01
"PCV7",2011-10-01,184.721476510067,51462558.01
"PCV13add",2011-10-01,444.58389261745,51462558.01
"nonPCV",2011-10-01,303.694630872483,51462558.01
"PCV7",2012-01-01,140.72319201995,52248123.46
"PCV13add",2012-01-01,259.556109725686,52248123.46
"nonPCV",2012-01-01,226.720698254364,52248123.46
"PCV7",2012-04-01,209.297800338409,52248123.46
"PCV13add",2012-04-01,319.06937394247,52248123.46
"nonPCV",2012-04-01,336.63282571912,52248123.46
"PCV7",2012-06-01,212.896652110626,52248123.46
"PCV13add",2012-06-01,358.326055312955,52248123.46
"nonPCV",2012-06-01,458.777292576419,52248123.46
"PCV7",2012-10-01,143.98132780083,52248123.46
"PCV13add",2012-10-01,239.96887966805,52248123.46
"nonPCV",2012-10-01,317.04979253112,52248123.46
"PCV7",2013-01-01,100.095394736842,53051645.99
"PCV13add",2013-01-01,115.983552631579,53051645.99
"nonPCV",2013-01-01,266.921052631579,53051645.99
"PCV7",2013-04-01,140.84052532833,53051645.99
"PCV13add",2013-04-01,228.506566604128,53051645.99
"nonPCV",2013-04-01,396.652908067542,53051645.99
"PCV7",2013-06-01,129.607907742998,53051645.99
"PCV13add",2013-06-01,262.161449752883,53051645.99
"nonPCV",2013-06-01,502.230642504119,53051645.99
"PCV7",2013-10-01,104.975460122699,53051645.99
"PCV13add",2013-10-01,187.773006134969,53051645.99
"nonPCV",2013-10-01,430.251533742331,53051645.99
"PCV7",2014-01-01,101.493506493506,53864694.92
"PCV13add",2014-01-01,111.642857142857,53864694.92
"nonPCV",2014-01-01,307.863636363636,53864694.92
"PCV7",2014-04-01,121.901030927835,53864694.92
"PCV13add",2014-04-01,165.012371134021,53864694.92
"nonPCV",2014-04-01,434.086597938144,53864694.92
"PCV7",2014-06-01,159.351449275362,53864694.92
"PCV13add",2014-06-01,218.141304347826,53864694.92
"nonPCV",2014-06-01,476.507246376812,53864694.92
"PCV7",2014-10-01,96.8845208845209,53864694.92
"PCV13add",2014-10-01,140.638820638821,53864694.92
"nonPCV",2014-10-01,398.476658476658,53864694.92
"PCV7",2015-01-01,53.7230769230769,54674393.04
"PCV13add",2015-01-01,105.953846153846,54674393.04
"nonPCV",2015-01-01,325.323076923077,54674393.04
"PCV7",2015-04-01,90.8108108108108,54674393.04
"PCV13add",2015-04-01,139.243243243243,54674393.04
"nonPCV",2015-04-01,497.945945945946,54674393.04
"PCV7",2015-06-01,95.2198852772466,54674393.04
"PCV13add",2015-06-01,136.481835564054,54674393.04
"nonPCV",2015-06-01,598.2982791587,54674393.04
"PCV7",2015-10-01,89.5698924731183,54674393.04
"PCV13add",2015-10-01,119.959677419355,54674393.04
"nonPCV",2015-10-01,385.470430107527,54674393.04
"PCV7",2016-01-01,54.136690647482,55475611.16
"PCV13add",2016-01-01,78.8848920863309,55475611.16
"nonPCV",2016-01-01,296.978417266187,55475611.16
"PCV7",2016-04-01,84.5159705159705,55475611.16
"PCV13add",2016-04-01,114.253071253071,55475611.16
"nonPCV",2016-04-01,438.230958230958,55475611.16
"PCV7",2016-06-01,111.123949579832,55475611.16
"PCV13add",2016-06-01,154.947478991597,55475611.16
"nonPCV",2016-06-01,478.928571428571,55475611.16
"PCV7",2016-10-01,80.4172661870504,55475611.16
"PCV13add",2016-10-01,141.474820143885,55475611.16
"nonPCV",2016-10-01,399.107913669065,55475611.16
"PCV7",2017-01-01,48.6620689655172,56205557.73
"PCV13add",2017-01-01,82.1172413793103,56205557.73
"nonPCV",2017-01-01,310.220689655172,56205557.73
"PCV7",2017-04-01,81.6279069767442,56205557.73
"PCV13add",2017-04-01,112.646511627907,56205557.73
"nonPCV",2017-04-01,507.725581395349,56205557.73
"PCV7",2017-06-01,74.0760869565217,56205557.73
"PCV13add",2017-06-01,160.760869565217,56205557.73
"nonPCV",2017-06-01,490.163043478261,56205557.73
"PCV7",2017-10-01,82.1746478873239,56205557.73
"PCV13add",2017-10-01,119.233802816901,56205557.73
"nonPCV",2017-10-01,370.591549295775,56205557.73
"PCV7",2018-01-01,59.3237410071942,56934663.9
"PCV13add",2018-01-01,95.2302158273381,56934663.9
"nonPCV",2018-01-01,279.446043165468,56934663.9
"PCV7",2018-04-01,86.976,56934663.9
"PCV13add",2018-04-01,103.082666666667,56934663.9
"nonPCV",2018-04-01,413.941333333333,56934663.9
"PCV7",2018-06-01,120.63829787234,56934663.9
"PCV13add",2018-06-01,151.276595744681,56934663.9
"nonPCV",2018-06-01,448.085106382979,56934663.9
"PCV7",2018-10-01,88.5830618892508,56934663.9
"PCV13add",2018-10-01,97.6221498371335,56934663.9
"nonPCV",2018-10-01,368.794788273616,56934663.9
"PCV7",2019-01-01,45.7627118644068,57686890.92
"PCV13add",2019-01-01,57.6271186440678,57686890.92
"nonPCV",2019-01-01,296.610169491525,57686890.92
"PCV7",2019-04-01,92.230985915493,57686890.92
"PCV13add",2019-04-01,104.89014084507,57686890.92
"nonPCV",2019-04-01,444.878873239437,57686890.92
"PCV7",2019-06-01,93.9784017278618,57686890.92
"PCV13add",2019-06-01,142.645788336933,57686890.92
"nonPCV",2019-06-01,540.375809935205,57686890.92
"PCV7",2019-10-01,62.8006042296073,57686890.92
"PCV13add",2019-10-01,75.6827794561934,57686890.92
"nonPCV",2019-10-01,394.516616314199,57686890.92
"<10w",2005-01-01,38.2437673130194,265926.8504
"<10w",2005-04-01,42.0915032679739,265926.8504
"<10w",2005-06-01,52.751782242385,265926.8504
"<10w",2005-10-01,33.8066723695466,265926.8504
"<10w",2006-01-01,27.1940298507463,273276.8791
"<10w",2006-04-01,41.2914188615123,273276.8791
"<10w",2006-06-01,41.9616204690832,273276.8791
"<10w",2006-10-01,40.6988636363636,273276.8791
"<10w",2007-01-01,24.1596638655462,281007.23
"<10w",2007-04-01,43.8642297650131,281007.23
"<10w",2007-06-01,48.9763469119579,281007.23
"<10w",2007-10-01,44.2492697176241,281007.23
"<10w",2008-01-01,35.7754569190601,287840.6376
"<10w",2008-04-01,36.552036199095,287840.6376
"<10w",2008-06-01,47.9076923076923,287840.6376
"<10w",2008-10-01,43.8637083993661,287840.6376
"<10w",2009-01-01,33.1720310765816,288652.3624
"<10w",2009-04-01,39.4299439551641,288652.3624
"<10w",2009-06-01,51.5592515592516,288652.3624
"<10w",2009-10-01,35.2142857142857,288652.3624
"<10w",2010-01-01,18.4864864864865,284324.1751
"<10w",2010-04-01,40.6118598382749,284324.1751
"<10w",2010-06-01,34.1132530120482,284324.1751
"<10w",2010-10-01,35.1711899791232,284324.1751
"<10w",2011-01-01,18.0845697329377,285504.0841
"<10w",2011-04-01,40.0221729490022,285504.0841
"<10w",2011-06-01,27.556338028169,285504.0841
"<10w",2011-10-01,44.8352402745995,285504.0841
"<10w",2012-01-01,31.1276595744681,288603.8106
"<10w",2012-04-01,37.0403022670025,288603.8106
"<10w",2012-06-01,35.6619144602851,288603.8106
"<10w",2012-10-01,25.3905511811024,288603.8106
"<10w",2013-01-01,28.7880794701987,290914.0653
"<10w",2013-04-01,39.038567493113,290914.0653
"<10w",2013-06-01,33.3038416763679,290914.0653
"<10w",2013-10-01,25.1478260869565,290914.0653
"<10w",2014-01-01,24.3062880324544,292369.1009
"<10w",2014-04-01,20.2050147492625,292369.1009
"<10w",2014-06-01,23.485,292369.1009
"<10w",2014-10-01,16.006711409396,292369.1009
"<10w",2015-01-01,16.8695652173913,291663.5831
"<10w",2015-04-01,20.192700729927,291663.5831
"<10w",2015-06-01,33.4590377113134,291663.5831
"<10w",2015-10-01,18.8888888888889,291663.5831
"<10w",2016-01-01,23.2159624413146,289803.4437
"<10w",2016-04-01,26.3306836248013,289803.4437
"<10w",2016-06-01,21.2857142857143,289803.4437
"<10w",2016-10-01,19.5996677740864,289803.4437
"<10w",2017-01-01,18.2064220183486,281969.9204
"<10w",2017-04-01,31.493487698987,281969.9204
"<10w",2017-06-01,26.437587657784,281969.9204
"<10w",2017-10-01,19.2014134275618,281969.9204
"<10w",2018-01-01,17.36,282661.5301
"<10w",2018-04-01,33.22,282661.5301
"<10w",2018-06-01,31.7496443812233,282661.5301
"<10w",2018-10-01,24.5303867403315,282661.5301
"<10w",2019-01-01,13.1645569620253,283056.2661
"<10w",2019-04-01,26.4952380952381,283056.2661
"<10w",2019-06-01,34.6238532110092,283056.2661
"<10w",2019-10-01,17.2262357414449,283056.2661
"<2y",2005-01-01,240.085872576177,2002335
"2-4y",2005-01-01,65.8642659279778,2705027
"5-14y",2005-01-01,86.0484764542936,9388165
"15-24y",2005-01-01,30.8074792243767,9981127
"25-44y",2005-01-01,244.335180055402,13771928
"45-64y",2005-01-01,82.8614958448753,6714667.4
">=65y",2005-01-01,16.9972299168975,2426509.34
"<2y",2005-04-01,327.261437908497,2002335
"2-4y",2005-04-01,109.437908496732,2705027
"5-14y",2005-04-01,113.647058823529,9388165
"15-24y",2005-04-01,83.1307189542484,9981127
"25-44y",2005-04-01,466.16339869281,13771928
"45-64y",2005-04-01,155.738562091503,6714667.4
">=65y",2005-04-01,32.6209150326797,2426509.34
"<2y",2005-06-01,370.296824368114,2002335
"2-4y",2005-06-01,107.572261827609,2705027
"5-14y",2005-06-01,143.774465327285,9388165
"15-24y",2005-06-01,100.331821127673,9981127
"25-44y",2005-06-01,649.570965651329,13771928
"45-64y",2005-06-01,187.217109526896,6714667.4
">=65y",2005-06-01,37.2365521710953,2426509.34
"<2y",2005-10-01,301.090675791275,2002335
"2-4y",2005-10-01,109.871685201027,2705027
"5-14y",2005-10-01,134.170230966638,9388165
"15-24y",2005-10-01,55.9923011120616,9981127
"25-44y",2005-10-01,454.277159965783,13771928
"45-64y",2005-10-01,144.734816082121,6714667.4
">=65y",2005-10-01,34.863130881095,2426509.34
"<2y",2006-01-01,241.60849598163,2099211
"2-4y",2006-01-01,90.9954075774971,2739084
"5-14y",2006-01-01,102.500574052813,9281562
"15-24y",2006-01-01,63.8013777267509,10064765
"25-44y",2006-01-01,290.766934557979,13964827
"45-64y",2006-01-01,102.500574052813,6929241.2
">=65y",2006-01-01,18.8266360505166,2488020.44
"<2y",2006-04-01,305.556499575191,2099211
"2-4y",2006-04-01,89.8088360237893,2739084
"5-14y",2006-04-01,109.422259983008,9281562
"15-24y",2006-04-01,77.4214103653356,10064765
"25-44y",2006-04-01,441.818181818182,13964827
"45-64y",2006-04-01,154.842820730671,6929241.2
">=65y",2006-04-01,36.1299915038233,2488020.44
"<2y",2006-06-01,306.319829424307,2099211
"2-4y",2006-06-01,86.0213219616205,2739084
"5-14y",2006-06-01,140.571428571429,9281562
"15-24y",2006-06-01,102.805970149254,10064765
"25-44y",2006-06-01,584.315565031983,13964827
"45-64y",2006-06-01,203.513859275053,6929241.2
">=65y",2006-06-01,52.4520255863539,2488020.44
"<2y",2006-10-01,294.53125,2099211
"2-4y",2006-10-01,88.8948863636364,2739084
"5-14y",2006-10-01,112.457386363636,9281562
"15-24y",2006-10-01,70.6875,10064765
"25-44y",2006-10-01,416.627840909091,13964827
"45-64y",2006-10-01,119.954545454545,6929241.2
">=65y",2006-10-01,27.8465909090909,2488020.44
"<2y",2007-01-01,240.546218487395,2162799
"2-4y",2007-01-01,78.781512605042,2840551
"5-14y",2007-01-01,97.6890756302521,9196501
"15-24y",2007-01-01,53.5714285714286,10174014
"25-44y",2007-01-01,287.81512605042,14249783
"45-64y",2007-01-01,93.4873949579832,7135838.7
">=65y",2007-01-01,23.109243697479,2537779.95
"<2y",2007-04-01,296.605744125326,2162799
"2-4y",2007-04-01,88.7728459530026,2840551
"5-14y",2007-04-01,101.305483028721,9196501
"15-24y",2007-04-01,72.0626631853786,10174014
"25-44y",2007-04-01,446.997389033943,14249783
"45-64y",2007-04-01,161.879895561358,7135838.7
">=65y",2007-04-01,32.3759791122715,2537779.95
"<2y",2007-06-01,352.212877792378,2162799
"2-4y",2007-06-01,108.373193166886,2840551
"5-14y",2007-06-01,122.961892247043,9196501
"15-24y",2007-06-01,93.784494086728,10174014
"25-44y",2007-06-01,648.15505913272,14249783
"45-64y",2007-06-01,208.409986859396,7135838.7
">=65y",2007-06-01,52.1024967148489,2537779.95
"<2y",2007-10-01,279.19182083739,2162799
"2-4y",2007-10-01,91.6592015579357,2840551
"5-14y",2007-10-01,99.0340798442064,9196501
"15-24y",2007-10-01,63.2132424537488,10174014
"25-44y",2007-10-01,410.886075949367,14249783
"45-64y",2007-10-01,106.408958130477,7135838.7
">=65y",2007-10-01,31.6066212268744,2537779.95
"<2y",2008-01-01,255.689295039164,2222582
"2-4y",2008-01-01,46.2976501305483,2973140
"5-14y",2008-01-01,57.8720626631854,9123490
"15-24y",2008-01-01,59.976501305483,10232953
"25-44y",2008-01-01,268.31592689295,14581157
"45-64y",2008-01-01,95.7519582245431,7354318.6
">=65y",2008-01-01,22.0966057441253,2582461.55
"<2y",2008-04-01,299.726696832579,2222582
"2-4y",2008-04-01,75.1927601809955,2973140
"5-14y",2008-04-01,95.0352941176471,9123490
"15-24y",2008-04-01,75.1927601809955,10232953
"25-44y",2008-04-01,426.092307692308,14581157
"45-64y",2008-04-01,153.518552036199,7354318.6
">=65y",2008-04-01,29.241628959276,2582461.55
"<2y",2008-06-01,336.395317725753,2222582
"2-4y",2008-06-01,88.5250836120401,2973140
"5-14y",2008-06-01,129.142474916388,9123490
"15-24y",2008-06-01,83.3177257525084,10232953
"25-44y",2008-06-01,640.505016722408,14581157
"45-64y",2008-06-01,229.123745819398,7354318.6
">=65y",2008-06-01,49.990635451505,2582461.55
"<2y",2008-10-01,339.421553090333,2222582
"2-4y",2008-10-01,90.8605388272583,2973140
"5-14y",2008-10-01,130.54675118859,9123490
"15-24y",2008-10-01,51.1743264659271,10232953
"25-44y",2008-10-01,495.033280507132,14581157
"45-64y",2008-10-01,167.099841521395,7354318.6
">=65y",2008-10-01,43.8637083993661,2582461.55
"<2y",2009-01-01,253.973362930078,2255370
"2-4y",2009-01-01,71.527192008879,3109665
"5-14y",2009-01-01,95.369589345172,9090041
"15-24y",2009-01-01,55.9778024417314,10249792
"25-44y",2009-01-01,319.280799112098,14950399
"45-64y",2009-01-01,112.992230854606,7578400.4
">=65y",2009-01-01,24.8790233074362,2626598.15
"<2y",2009-04-01,304.025620496397,2255370
"2-4y",2009-04-01,92.3490792634107,3109665
"5-14y",2009-04-01,113.101681345076,9090041
"15-24y",2009-04-01,76.7846277021617,10249792
"25-44y",2009-04-01,486.648518815052,14950399
"45-64y",2009-04-01,172.246597277822,7578400.4
">=65y",2009-04-01,50.8438751000801,2626598.15
"<2y",2009-06-01,288.731808731809,2255370
"2-4y",2009-06-01,98.993762993763,3109665
"5-14y",2009-06-01,150.553014553015,9090041
"15-24y",2009-06-01,100.024948024948,10249792
"25-44y",2009-06-01,583.650727650728,14950399
"45-64y",2009-06-01,211.392931392931,7578400.4
">=65y",2009-06-01,54.6528066528067,2626598.15
"<2y",2009-10-01,210.25,2255370
"2-4y",2009-10-01,63.1785714285714,3109665
"5-14y",2009-10-01,103.571428571429,9090041
"15-24y",2009-10-01,68.3571428571429,10249792
"25-44y",2009-10-01,409.107142857143,14950399
"45-64y",2009-10-01,156.392857142857,7578400.4
">=65y",2009-10-01,33.1428571428571,2626598.15
"<2y",2010-01-01,160.216216216216,2246071
"2-4y",2010-01-01,54.4324324324324,3207236
"5-14y",2010-01-01,78.054054054054,9134777
"15-24y",2010-01-01,47.2432432432432,10238565
"25-44y",2010-01-01,287.567567567568,15346747
"45-64y",2010-01-01,111.945945945946,7800671.5
">=65y",2010-01-01,20.5405405405405,2674683.9
"<2y",2010-04-01,207.224618149146,2246071
"2-4y",2010-04-01,68.7277628032345,3207236
"5-14y",2010-04-01,98.92632524708,9134777
"15-24y",2010-04-01,76.0170709793351,10238565
"25-44y",2010-04-01,484.21832884097,15346747
"45-64y",2010-04-01,172.860736747529,7800671.5
">=65y",2010-04-01,51.0251572327044,2674683.9
"<2y",2010-06-01,175.734939759036,2246071
"2-4y",2010-06-01,79.5975903614458,3207236
"5-14y",2010-06-01,90.9686746987952,9134777
"15-24y",2010-06-01,90.9686746987952,10238565
"25-44y",2010-06-01,548.913253012048,15346747
"45-64y",2010-06-01,240.860240963855,7800671.5
">=65y",2010-06-01,59.9566265060241,2674683.9
"<2y",2010-10-01,139.650313152401,2246071
"2-4y",2010-10-01,55.8601252609603,3207236
"5-14y",2010-10-01,99.3068893528184,9134777
"15-24y",2010-10-01,56.8945720250522,10238565
"25-44y",2010-10-01,408.606471816284,15346747
"45-64y",2010-10-01,191.372651356994,7800671.5
">=65y",2010-10-01,39.3089770354906,2674683.9
"<2y",2011-01-01,92.5504451038576,2238040
"2-4y",2011-01-01,52.1261127596439,3281364
"5-14y",2011-01-01,71.2744807121662,9222514
"15-24y",2011-01-01,42.5519287833828,10190572
"25-44y",2011-01-01,305.310089020771,15782229
"45-64y",2011-01-01,125.528189910979,8017997
">=65y",2011-01-01,27.6587537091988,2729842.01
"<2y",2011-04-01,148.50332594235,2238040
"2-4y",2011-04-01,61.0864745011086,3281364
"5-14y",2011-04-01,76.8847006651885,9222514
"15-24y",2011-04-01,63.1929046563193,10190572
"25-44y",2011-04-01,388.636363636364,15782229
"45-64y",2011-04-01,177.993348115299,8017997
">=65y",2011-04-01,33.7028824833703,2729842.01
"<2y",2011-06-01,137.781690140845,2238040
"2-4y",2011-06-01,73.1302816901408,3281364
"5-14y",2011-06-01,108.105633802817,9222514
"15-24y",2011-06-01,79.4894366197183,10190572
"25-44y",2011-06-01,521.450704225352,15782229
"45-64y",2011-06-01,226.80985915493,8017997
">=65y",2011-06-01,57.2323943661972,2729842.01
"<2y",2011-10-01,118.493135011442,2238040
"2-4y",2011-10-01,53.3752860411899,3281364
"5-14y",2011-10-01,77.9279176201373,9222514
"15-24y",2011-10-01,62.9828375286041,10190572
"25-44y",2011-10-01,392.842105263158,15782229
"45-64y",2011-10-01,194.286041189931,8017997
">=65y",2011-10-01,33.0926773455378,2729842.01
"<2y",2012-01-01,92.2712765957447,2255571
"2-4y",2012-01-01,40.0212765957447,3308441
"5-14y",2012-01-01,75.5957446808511,9327305
"15-24y",2012-01-01,36.686170212766,10118283
"25-44y",2012-01-01,243.462765957447,16204608
"45-64y",2012-01-01,113.393617021277,8238264
">=65y",2012-01-01,25.5691489361702,2795651.46
"<2y",2012-04-01,112.210327455919,2255571
"2-4y",2012-04-01,46.8450881612091,3308441
"5-14y",2012-04-01,66.4546599496222,9327305
"15-24y",2012-04-01,68.6335012594459,10118283
"25-44y",2012-04-01,348.614609571788,16204608
"45-64y",2012-04-01,168.860201511335,8238264
">=65y",2012-04-01,53.3816120906801,2795651.46
"<2y",2012-06-01,111.181262729124,2255571
"2-4y",2012-06-01,31.4663951120163,3308441
"5-14y",2012-06-01,87.0570264765784,9327305
"15-24y",2012-06-01,74.4704684317719,10118283
"25-44y",2012-06-01,480.386965376782,16204608
"45-64y",2012-06-01,183.553971486762,8238264
">=65y",2012-06-01,61.8839103869654,2795651.46
"<2y",2012-10-01,88.3149606299213,2255571
"2-4y",2012-10-01,34.2220472440945,3308441
"5-14y",2012-10-01,70.651968503937,9327305
"15-24y",2012-10-01,39.7417322834646,10118283
"25-44y",2012-10-01,293.647244094488,16204608
"45-64y",2012-10-01,144.615748031496,8238264
">=65y",2012-10-01,29.8062992125984,2795651.46
"<2y",2013-01-01,89.5629139072848,2277481
"2-4y",2013-01-01,22.3907284768212,3310727
"5-14y",2013-01-01,44.7814569536424,9503899
"15-24y",2013-01-01,33.0529801324503,10010505
"25-44y",2013-01-01,187.655629139073,16628619
"45-64y",2013-01-01,82.0993377483444,8451730
">=65y",2013-01-01,23.4569536423841,2868684.99
"<2y",2013-04-01,124.501377410468,2277481
"2-4y",2013-04-01,27.4325068870523,3310727
"5-14y",2013-04-01,44.3140495867769,9503899
"15-24y",2013-04-01,47.4793388429752,10010505
"25-44y",2013-04-01,343.961432506887,16628619
"45-64y",2013-04-01,144.548209366391,8451730
">=65y",2013-04-01,33.763085399449,2868684.99
"<2y",2013-06-01,118.644935972061,2277481
"2-4y",2013-06-01,27.0593713620489,3310727
"5-14y",2013-06-01,63.4854481955763,9503899
"15-24y",2013-06-01,57.2409778812573,10010505
"25-44y",2013-06-01,376.749708963912,16628619
"45-64y",2013-06-01,187.334109429569,8451730
">=65y",2013-06-01,63.4854481955763,2868684.99
"<2y",2013-10-01,84.8739130434783,2277481
"2-4y",2013-10-01,29.3391304347826,3310727
"5-14y",2013-10-01,48.2,9503899
"15-24y",2013-10-01,46.104347826087,10010505
"25-44y",2013-10-01,326.921739130435,16628619
"45-64y",2013-10-01,144.6,8451730
">=65y",2013-10-01,42.9608695652174,2868684.99
"<2y",2014-01-01,84.5436105476673,2292738
"2-4y",2014-01-01,24.3062880324544,3317012
"5-14y",2014-01-01,36.9878296146045,9710604
"15-24y",2014-01-01,35.9310344827586,9889101
"25-44y",2014-01-01,212.415821501014,17045026
"45-64y",2014-01-01,92.9979716024341,8661919
">=65y",2014-01-01,33.8174442190669,2948294.92
"<2y",2014-04-01,106.342182890855,2292738
"2-4y",2014-04-01,24.4587020648968,3317012
"5-14y",2014-04-01,35.0929203539823,9710604
"15-24y",2014-04-01,46.7905604719764,9889101
"25-44y",2014-04-01,316.899705014749,17045026
"45-64y",2014-04-01,141.435103244838,8661919
">=65y",2014-04-01,49.9808259587021,2948294.92
